subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude_long_duration	exclude	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
62977ce96efd80b585b2d75d	z	93.75	92.5	87.5	94.53125	93.75	96.875	87.5	100	511	511	499.5	501.5	508.5	579.951	0	0	0	0	0	0	25	25	25	25	100	27	US	Female	16	White	No	No	NA	NA
6297b5dba0b83527c9907832	slash	72.5	82.5	37.5	87.5	78.125	87.5	87.5	96.875	364.5	331	468.5	424.5	380.5	545.574	0	0	0	0	0	0	25	25	0	25	75	23	US	Male	14	Multiple	Yes	No	NA	NA
6297b99e37f753575e61e7ac	z	92.5	88.75	75	94.53125	100	96.875	87.5	93.75	515.5	530.5	539	539.5	526.5	563.035	0	0	0	0	0	0	25	25	12.5	25	87.5	23	US	Female	16	Multiple	No	No	NA	NA
6298dd311a003b986813851b	z	97.5	93.75	90.625	96.875	100	96.875	96.875	93.75	910	855.5	899	868.5	881.5	663.851	0	0	0	0	0	0	25	25	25	25	100	40	US	Male	18	White	No	No	NA	NA
6298df7da7b45df1b730d3aa	slash	91.25	96.25	96.875	92.96875	100	78.125	96.875	96.875	966	1074	969	1047	1034	819.265	0	0	0	0	0	0	25	25	25	25	100	21	US	Male	12	Multiple	Yes	No	NA	NA
629a7466cebc9523d66d4d8e	slash	93.75	98.75	87.5	98.4375	100	100	93.75	100	430	414.5	544.5	456	463.5	793.13	0	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	White	No	No	NA	NA
629e112d75f3665c8362ab6f	slash	100	97.5	93.75	100	100	100	100	100	448	431	498.5	468.5	462	563.29	0	0	0	0	0	0	-25	25	25	25	50	27	US	Male	12	White	No	No	NA	NA
629e241d171ec6698e05f149	slash	97.5	100	100	98.4375	100	93.75	100	100	680	705	744	737.5	728	619.296	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	27	US	Male	12	Asian	No	No	NA	NA
629e633c82ed7bd84fce0f9a	slash	95	92.5	90.625	94.53125	100	90.625	96.875	90.625	514	638.5	526.5	574.5	559.5	516.436	0	0	0	0	0	0	25	25	12.5	25	87.5	28	US	Male	12	White	No	No	NA	NA
629f600f0e7c09ec275bfdc2	z	92.5	88.75	90.625	90.625	96.875	100	93.75	71.875	581.5	549.5	735	765.5	657	2127.234	0	0	0	0	0	0	-25	12.5	-12.5	-12.5	-37.5	37	US	Male	21	White	No	No	NA	NA
62a0b34cbcc5987a8fa73c39	z	96.25	97.5	87.5	99.21875	100	96.875	100	100	444.5	397.5	465.5	449.5	433	523.074	0	0	0	0	0	0	12.5	0	0	12.5	25	32	US	Male	16	White	No	No	NA	NA
62a33f5217536a32157d874e	z	93.75	85	96.875	87.5	90.625	96.875	84.375	78.125	670.5	738.5	873	695	717.5	736.605	0	0	0	0	0	0	25	12.5	25	25	87.5	31	US	Female	16	White	No	No	NA	NA
62a71eebc15351df4bddd9f8	z	100	98.75	100	99.21875	100	96.875	100	100	784	800.5	829	804	798	695.408	0	0	0	0	0	0	25	12.5	25	0	62.5	26	US	Male	12	White	Yes	No	NA	NA
62a885d5b6af18b3d4579e1b	slash	92.5	98.75	96.875	95.3125	93.75	100	96.875	90.625	564	610.5	610	630.5	612	467.68	0	0	0	0	0	0	25	25	0	0	50	30	US	Male	16	Multiple	No	No	NA	NA
62aa26592478d039ddeaaa4c	slash	92.5	90	71.875	96.09375	100	93.75	100	90.625	939	1001	940.5	1012.5	978	676.364	0	0	0	0	0	0	25	25	0	25	75	31	US	Male	16	White	No	No	NA	I bat and golf with my left hand, I was supposed to be left handed but my parents forced me to be right handed in almost everything.
62ac76db32757a0dbb1c59f0	z	88.75	85	96.875	84.375	100	96.875	62.5	78.125	431	474.5	752	651.5	509.5	617.797	0	0	0	0	0	0	-25	12.5	-12.5	-25	-50	38	US	Male	16	Multiple	No	No	NA	NA
62adef58d6f991bb5660e772	z	91.25	80	75	88.28125	96.875	90.625	75	90.625	859	832.5	917	861	861.5	793.175	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	16	Multiple	No	No	NA	NA
62b055b8af4eda974466ad0d	slash	96.25	98.75	96.875	97.65625	96.875	96.875	96.875	100	716	710.5	706	732	720.5	628.779	0	0	0	0	0	0	25	25	25	25	100	37	US	Female	12	White	No	No	NA	NA
62b083f9ca87faa7a75c0235	slash	91.25	93.75	84.375	94.53125	96.875	84.375	100	96.875	462.5	560	523	562.5	526	611.734	0	0	0	0	0	0	-25	25	25	-25	0	22	US	Female	16	Asian	No	No	NA	no
62b0a213241d25b7185f43a4	slash	87.5	96.25	87.5	92.96875	100	100	84.375	87.5	488.5	505.5	605	558.5	524	684.586	0	0	0	0	0	0	25	12.5	25	12.5	75	32	US	Male	14	White	No	No	NA	NA
62b0ef77e3519ee19788db34	slash	96.25	92.5	71.875	100	100	100	100	100	369	375.5	394.5	386	381	411.08	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	31	US	Male	16	Black or African American	No	No	NA	NA
62b17a23f40c54a776801476	z	96.25	96.25	93.75	96.875	96.875	96.875	93.75	100	545	620.5	604	552	597	545.854	0	0	0	0	0	0	25	12.5	12.5	25	75	31	US	Male	16	Asian	No	No	NA	none
62b45d115e44957543b4cabc	slash	92.5	96.25	87.5	96.09375	96.875	96.875	93.75	96.875	433	432.5	509	514	460.5	621.728	0	0	0	0	0	0	12.5	12.5	12.5	0	37.5	32	US	Female	18	White	No	No	NA	NA
62b5e4c15384ba7ca013ab55	z	92.5	90	71.875	96.09375	87.5	96.875	100	100	526	485	544	516.5	522.5	775.971	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Male	14	Black or African American	No	No	NA	No
62b66baae6f816e592f14a8a	z	93.75	98.75	81.25	100	100	100	100	100	358.5	389	370	400.5	382.5	541.855	0	0	0	0	0	0	-25	-25	-25	-25	-100	21	US	Male	12	Black or African American	No	No	NA	NA
62b9b95e108fbc4df78a2956	z	85	83.75	43.75	94.53125	100	100	96.875	81.25	399.5	389	429.5	493	418.5	576.216	0	0	0	0	0	0	25	25	25	25	100	22	US	Male	16	White	No	No	NA	NA
62b9cf42a63194f71fc0a393	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62bb23c919ebfd3b0448e942	z	81.25	96.25	50	98.4375	96.875	100	100	96.875	430.5	414	454	442	431.5	809.64	0	0	0	0	0	0	-25	-25	25	-12.5	-37.5	32	US	Male	16	Asian	No	No	NA	NA
62c3430ae19d78462af9e743	z	100	100	100	100	100	100	100	100	771.5	801	780	789	784.5	1863.432	0	0	0	0	0	0	-25	25	-25	25	0	37	US	Male	12	White	No	No	NA	NA
62c380e9448cd52e7657a658	slash	90	97.5	84.375	96.09375	90.625	93.75	100	100	561	632	547	511.5	561.5	819.159	0	0	0	0	0	0	-25	25	-25	-25	-50	21	US	Female	12	White	No	No	NA	NA
62c396eed1893e06fdad4574	z	97.5	98.75	100	97.65625	100	100	96.875	93.75	576.5	608	591	574	584	518.935	0	0	0	0	0	0	25	25	25	25	100	27	US	Male	16	Black or African American	No	No	NA	NA
62cc5f39bcfc093f815cf30a	z	82.5	85	28.125	97.65625	100	93.75	100	96.875	335	383.5	332	359	351.5	736.84	1	0	0	0	0	1	-25	12.5	-25	-25	-62.5	28	US	Male	16	White	No	No	NA	No
62cd8af88ff531583cbd24a9	z	86.25	93.75	68.75	95.3125	93.75	93.75	100	93.75	663.5	714	654	869.5	713	816.902	0	0	0	0	0	0	25	12.5	12.5	25	75	23	US	Female	12	White	No	No	NA	NA
62d09418cbdaeabefbbf9893	z	96.25	95	84.375	98.4375	96.875	100	96.875	100	622.5	580	674.5	563.5	603	863.081	0	0	0	0	0	0	0	25	-25	-25	-25	39	US	Male	16	White	Yes	No	NA	Fun game. I think my right side won.
62d6e24cf74647ef51a16300	z	98.75	98.75	93.75	100	100	100	100	100	708.5	756.5	705	731.5	733	571.447	0	0	0	0	0	0	25	25	12.5	12.5	75	31	US	Male	12	White	No	No	NA	NA
62d8e75cba698660a22802c7	z	93.75	91.25	87.5	93.75	96.875	87.5	93.75	96.875	537.5	599.5	474	550	536	655.917	0	0	0	0	0	0	-25	-25	-25	-25	-100	20	US	Male	12	White	No	No	NA	NA
62d9d8b444e16335d513c6e1	z	95	97.5	81.25	100	100	100	100	100	409	433	442	434.5	431	506.445	0	0	0	0	0	0	25	25	25	25	100	29	US	Male	18	Multiple	Yes	No	NA	NA
62da4563028fbcadf46412bc	z	76.25	73.75	68.75	76.5625	96.875	84.375	46.875	78.125	538	591	2000	660	618.5	907.6	0	0	0	0	0	0	-25	25	-25	-25	-50	35	US	Male	16	Black or African American	No	No	NA	NA
62dc07a7fbbd3d089b7135af	slash	78.75	90	81.25	85.15625	100	100	75	65.625	412	382	625.5	786	438	687.688	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Male	16	White	No	No	NA	NA
62dc761564191bc28a87e7c7	z	95	92.5	71.875	99.21875	100	96.875	100	100	579	650.5	590	589	601	598.594	0	0	0	0	0	0	25	12.5	12.5	25	75	30	US	Male	12	Multiple	No	No	NA	NA
62dd2f0668b37a65531fae67	slash	86.25	100	81.25	96.09375	96.875	96.875	90.625	100	673	716	740	711.5	702	708.413	0	0	0	0	0	0	-25	25	0	0	0	39	US	Male	14	White	No	No	NA	I am dyslexic.
62df4f5f6812864868e9ea66	slash	91.25	90	71.875	95.3125	93.75	90.625	96.875	100	579	614	620.5	596	602	740.059	0	0	0	0	0	0	-25	-25	-25	-12.5	-87.5	21	US	Male	14	White	No	No	NA	NA
62dfdd3c61b792d28de9d0e3	slash	90	95	62.5	100	100	100	100	100	493.5	516	584	511	517	721.587	0	0	0	0	0	0	25	25	25	-12.5	62.5	29	US	Male	21	White	No	No	NA	NA
62e02537aeee3cf7f450869e	z	92.5	92.5	84.375	94.53125	96.875	90.625	100	90.625	612	608.5	691	745	647.5	987.671	0	0	0	0	0	0	25	25	25	25	100	29	US	Female	12	White	No	No	NA	NA
62e02c0c79f1992f7095ec7f	slash	86.25	80	15.625	100	100	100	100	100	186	318	266.5	290	268	543.881	1	0	0	0	0	1	25	12.5	12.5	25	75	22	US	Female	12	White	No	No	NA	NA
62e0314e341f3717a3c2e1f5	z	90	95	75	96.875	100	100	96.875	90.625	471.5	440	423	522.5	478	638.277	0	0	0	0	0	0	-25	25	12.5	-25	-12.5	37	US	Female	18	White	No	No	NA	NA
62e0c93d54972f434349eda3	slash	100	96.25	90.625	100	100	100	100	100	586	532.5	542.5	623	580	1568.071	0	0	0	0	0	0	-25	-25	-25	0	-75	28	US	Female	16	White	No	No	NA	NA
62e199458482518274623771	z	97.5	96.25	90.625	98.4375	93.75	100	100	100	581.5	516	600.5	528	554.5	578.895	0	0	0	0	0	0	25	-25	25	25	50	34	US	Male	14	White	No	No	NA	Nope, everything ran fine on my end.
62e29cbc8c0f3271aae4d7bf	slash	82.5	90	59.375	92.96875	100	81.25	93.75	96.875	634.5	641	651.5	524.5	605.5	609.905	0	0	0	0	0	0	25	12.5	25	25	87.5	20	US	Female	12	White	No	No	NA	NA
62e2d5c238c450c3579dfa91	z	92.5	93.75	84.375	95.3125	100	96.875	93.75	90.625	552.5	781.5	809.5	709	707	684.998	0	0	0	0	0	0	-25	-25	-25	-25	-100	20	US	Male	12	White	No	No	NA	NA
62e7f9fec0521e596587319d	z	88.75	88.75	78.125	91.40625	100	96.875	90.625	78.125	960.5	915.5	1020.5	1112	969	681.858	0	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	White	No	No	NA	NA
62ea3271cc6c19525f896495	z	100	95	90.625	99.21875	100	100	96.875	100	494.5	472	531	512.5	511.5	484.505	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	31	US	Male	16	White	No	No	NA	When I scrolled to see if there was any more before the first test it wouldn't let me progress and I had to restart.
62ec219e5f3634408fb35580	slash	87.5	96.25	87.5	92.96875	100	96.875	90.625	84.375	861	862	884	902	870	768.642	0	0	0	0	0	0	25	25	25	25	100	31	US	Female	16	White	No	No	NA	No
62ec3412706175ea98e11fba	slash	91.25	100	100	94.53125	93.75	93.75	93.75	96.875	762	757.5	764	768.5	761.5	575.22	0	0	0	0	0	0	25	25	25	25	100	25	US	Male	12	Black or African American	Yes	No	NA	NA
62ecae2ce56ea262113d808d	z	100	100	100	100	100	100	100	100	651	607.5	652.5	685	660	572.671	0	0	0	0	0	0	25	-25	25	12.5	37.5	22	US	Male	12	Asian	No	No	NA	NA
62ecb2993d7ecd89154af5d4	z	83.75	91.25	65.625	92.96875	96.875	96.875	87.5	90.625	789	797.5	855	877	846	804.383	0	0	0	0	0	0	25	12.5	12.5	0	50	28	US	Female	12	White	No	No	NA	NA
62eee9fbde439d5853ce2efb	z	78.75	82.5	46.875	89.0625	100	81.25	75	100	359.5	446	465	452.5	437.5	606.908	0	0	0	0	0	0	-25	-25	0	-12.5	-62.5	21	US	Male	12	White	No	No	NA	NA
62ef8372cd41d2893d237b6b	slash	82.5	97.5	87.5	90.625	90.625	96.875	93.75	81.25	691	619.5	715	674.5	671.5	657.931	0	0	0	0	0	0	25	0	-25	-25	-25	25	US	Male	14	Multiple	Yes	No	NA	NA
62f20c2e4032c85e3fe9c2cc	z	100	96.25	100	97.65625	100	93.75	100	96.875	744.5	750.5	747.5	748	749	584.431	0	0	0	0	0	0	-25	0	-12.5	-25	-62.5	18	US	Male	8	Black or African American	No	No	NA	NA
62f2b06c1e8c190434d92f3f	z	96.25	95	78.125	100	100	100	100	100	991	943.5	938.5	953.5	950	910.537	0	0	0	0	0	0	25	-25	25	25	50	32	US	Male	12	White	No	No	NA	No, nothing further. But, I did enjoy it.
62f41a3f40490ce7273873ec	slash	88.75	90	84.375	90.625	96.875	87.5	90.625	87.5	606	692.5	694	697.5	669.5	675.13	0	0	0	0	0	0	-25	25	-25	-25	-50	20	US	Male	12	White	No	No	NA	N/A
62f58a7129fb13cf46a08ae0	slash	97.5	98.75	96.875	98.4375	96.875	96.875	100	100	621	652	671	610.5	632	551.396	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	29	US	Male	12	White	No	No	NA	NA
62f7899403f442ec3cbb6bae	slash	90	95	90.625	92.96875	100	78.125	96.875	96.875	657.5	764.5	692	701	701	802.802	0	0	0	0	0	0	-25	-25	25	-12.5	-37.5	34	US	Male	12	White	No	No	NA	I got ahead of myself a couple of times and pressed Z when I didn't mean to.
62f8b410d6f862caef45f2ff	z	100	96.25	100	97.65625	96.875	100	93.75	100	534.5	522	565	576	548.5	659.762	0	0	0	0	0	0	-25	-25	-25	-25	-100	31	US	Male	12	White	No	No	NA	NA
62f960a20429e619fce9eea3	slash	78.75	80	6.25	97.65625	96.875	96.875	100	96.875	239	311	221.5	274	255.5	472.05	1	0	0	0	0	1	-25	-25	-25	-25	-100	34	US	Male	16	Asian	No	No	NA	NA
62f975cbc3507ecf77180d00	z	97.5	95	81.25	100	100	100	100	100	472	438.5	466	442	452.5	576.331	0	0	0	0	0	0	25	25	25	25	100	19	US	Male	12	White	No	No	NA	NA
62f9fbc07e4fc1bfe47070e5	z	98.75	97.5	93.75	99.21875	96.875	100	100	100	465	459	474.5	513.5	477.5	594.262	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	16	White	No	No	NA	n/a
62fb9a3f8da41fb2b6d28121	slash	97.5	93.75	81.25	99.21875	100	100	100	96.875	393.5	417.5	444.5	446	427.5	546.148	0	0	0	0	0	0	25	12.5	12.5	25	75	33	US	Not listed: Nonbinary, genderfluid, transgender, demiwoman	16	Multiple	No	No	NA	This was absolutely irritating. I wear glasses though, so I already have shitty sight. I know for sure I got at least 5 wrong with my left hand.
63026053812fe400f2929701	slash	87.5	91.25	90.625	89.0625	100	96.875	87.5	71.875	688.5	751	884	929	790	732.603	0	0	0	0	0	0	25	25	25	25	100	38	US	Male	8	Black or African American	Yes	No	NA	NA
630345dd92f26599c777a5fc	slash	95	96.25	84.375	98.4375	100	100	93.75	100	430.5	447.5	577	456	451	721.589	0	0	0	0	0	0	25	25	25	25	100	39	US	Male	8	White	No	No	NA	I'm going crosseyed
6303fb5b692c378ba1d010f9	slash	90	93.75	96.875	90.625	100	93.75	71.875	96.875	456.5	484.5	663	532.5	512.5	624.596	0	0	0	0	0	0	25	25	12.5	12.5	75	32	US	Male	12	White	No	No	NA	NA
630505b4104867e588c31100	slash	98.75	96.25	87.5	100	100	100	100	100	613.5	651	621	662.5	630	510.005	0	0	0	0	0	0	-25	-25	-25	-25	-100	19	US	Male	12	Multiple	No	No	NA	no
6306f070d4f94e56cb544400	z	100	97.5	96.875	99.21875	100	100	96.875	100	648.5	649	674.5	678	660	608.372	0	0	0	0	0	0	-25	-12.5	12.5	-25	-50	21	US	Male	12	White	No	No	NA	NA
6307a60f9142d2c42021840d	z	87.5	88.75	59.375	95.3125	100	96.875	100	84.375	383	462.5	388.5	405.5	404	524.559	0	0	0	0	0	0	25	25	25	25	100	19	US	Male	12	White	No	No	NA	NA
630ab689392291ba70d7fd3d	slash	92.5	97.5	81.25	98.4375	96.875	96.875	100	100	687	713.5	713	660	694	850.009	0	0	0	0	0	0	25	25	12.5	25	87.5	21	US	Male	12	White	No	No	NA	NA
630c1ad62af2905fb5bb3d1d	slash	78.75	96.25	78.125	89.84375	84.375	93.75	81.25	100	917	924.5	1043.5	948	962.5	875.046	0	0	0	0	0	0	25	12.5	25	12.5	75	40	US	Male	8	White	No	No	NA	This was neat.
630d42ab004b0f34fcf4b52e	slash	86.25	91.25	59.375	96.09375	100	96.875	90.625	96.875	509.5	534.5	600.5	564.5	549	666.632	0	0	0	0	0	0	25	25	25	25	100	37	US	Male	14	White	No	No	NA	NA
630dd0429f7ec338d28e2de1	slash	91.25	96.25	71.875	99.21875	100	100	96.875	100	489.5	506	520	528	504	829.849	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Male	8	Multiple	No	No	NA	NA
630fb097c91b9a052c7383c5	slash	97.5	100	100	98.4375	93.75	100	100	100	697	714.5	703	709	703	661.408	0	0	0	0	0	0	-25	-25	0	-25	-75	39	US	Male	12	White	No	No	NA	Keep up the great work, and fuck Trump
63106ea4e8fe9c6cd32bf358	z	85	93.75	53.125	98.4375	100	100	96.875	96.875	617	613.5	605.5	569.5	605.5	618.189	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	27	US	Male	12	Black or African American	No	No	NA	NA
6310b35d758f80e9cf3f4e41	slash	97.5	98.75	93.75	99.21875	100	100	96.875	100	594.5	598.5	539.5	600.5	596.5	744.524	0	0	0	0	0	0	25	12.5	12.5	0	50	20	US	Female	12	White	No	No	NA	I'm mixed handed, I use right hand for most """"daily"""" tasks ie writing, cutting, etc (although I can switch with cutting/using utensils) and my left hands for more sporty things, holding a bat, playing hockey, volleyball, tennis etc.
6310dbdfda69599720736665	slash	93.75	93.75	75	98.4375	100	96.875	96.875	100	427.5	453.5	461.5	435	440.5	596.178	0	0	0	0	0	0	25	25	12.5	0	62.5	32	US	Female	18	White	No	No	NA	NA
6312b088bb7ef4cefa732314	z	97.5	91.25	84.375	96.875	100	100	93.75	93.75	695	736.5	837.5	805.5	786	639.06	0	0	0	0	0	0	-25	-25	-25	-25	-100	26	US	Male	16	White	No	No	NA	NA
6312b74506b97d0cc09be3f2	slash	62.5	80	81.25	68.75	90.625	93.75	40.625	50	404	442	2000	1865	512.5	885.105	0	0	0	0	0	0	0	12.5	-12.5	-12.5	-12.5	22	US	Male	12	White	No	No	NA	NA
6312bdcf64c0abf681b89dd5	slash	85	92.5	84.375	89.84375	90.625	93.75	87.5	87.5	683	763	736.5	778.5	742	733.297	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	33	US	Male	16	White	No	No	NA	NA
6314395ce933c9b91e9be41a	z	83.75	76.25	46.875	88.28125	96.875	87.5	78.125	90.625	540	510.5	657	573	543.5	590.272	0	0	0	0	0	0	25	25	12.5	25	87.5	30	US	Male	12	White	No	No	NA	NA
63162e1bbde3c4bb1d9d92a3	slash	95	97.5	90.625	97.65625	100	100	96.875	93.75	460.5	473	528.5	518.5	498.5	713.113	0	0	0	0	0	0	25	25	12.5	25	87.5	33	US	Female	12	White	No	No	NA	NA
6316b12e5c1b744ade5703e1	z	93.75	88.75	75	95.3125	90.625	93.75	100	96.875	540.5	608	470.5	622	550.5	937.249	0	0	0	0	0	0	25	12.5	12.5	25	75	35	US	Not listed: genderfluid	8	White	No	No	NA	NA
63178a6f2213dd2fe9ef8500	z	100	98.75	100	99.21875	100	100	100	96.875	649.5	665.5	637.5	682.5	663.5	588.98	0	0	0	0	0	0	25	25	25	25	100	32	US	Male	21	White	No	No	NA	NA
631797089a0a1ee579573eb9	slash	76.25	70	84.375	70.3125	96.875	93.75	46.875	43.75	599	653	2000	2000	754	860.386	0	0	0	0	0	0	-25	25	-25	-25	-50	33	US	Male	12	White	No	No	NA	NA
63180ae1ae5d3ee3257d1e9e	z	85	88.75	59.375	93.75	90.625	96.875	90.625	96.875	423.5	401	399	404	406	546.484	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	18	Multiple	No	No	NA	No, it was very interesting and well-explained, thanks.
631a1f357c56acbb68d5dc14	slash	98.75	98.75	96.875	99.21875	100	100	96.875	100	648.5	635	691	639.5	650	651.125	0	0	0	0	0	0	-25	25	-25	-25	-50	33	US	Female	16	White	No	No	NA	NA
631a671f6dce7ca99b95bc65	slash	86.25	72.5	40.625	89.0625	90.625	93.75	87.5	84.375	387	399	410	388	391.5	593.831	0	0	0	0	0	0	25	25	12.5	25	87.5	20	US	Male	Other	White	No	No	NA	NA
631a68ee10ec68377cb03457	slash	93.75	97.5	93.75	96.09375	100	100	90.625	93.75	735.5	732	821	796.5	753.5	732.133	0	0	0	0	0	0	25	25	25	25	100	36	US	Male	12	White	No	No	NA	NA
631b4046bdc5a163accc0c01	slash	96.25	98.75	87.5	100	100	100	100	100	454.5	442	440	450.5	443.5	889.072	0	0	0	0	0	0	12.5	12.5	25	12.5	62.5	36	US	Female	16	Black or African American	No	No	NA	NA
631b593a9bb21bb86ea260a7	slash	90	92.5	84.375	92.96875	96.875	93.75	87.5	93.75	642	636.5	731.5	666	664.5	803.763	0	0	0	0	0	0	25	25	25	25	100	24	US	Male	16	White	Yes	No	NA	NA
631b66847990076d05887914	slash	95	95	84.375	97.65625	96.875	100	100	93.75	390.5	388.5	403	412	393.5	476.926	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	38	US	Male	12	White	No	No	NA	NA
631bb11a022ba038ef69e7b1	slash	98.75	95	84.375	100	100	100	100	100	438.5	496.5	571.5	564.5	524	599.394	0	0	0	0	0	0	-25	12.5	0	25	12.5	21	US	Male	12	White	No	No	NA	I've been diagnosed with autism. I'm just adding that because as a developmental disorder, it can have all kinds of weird effects!
631bcfaa7faf35d3abb91cbc	z	100	95	93.75	98.4375	93.75	100	100	100	663	613.5	659	633.5	639.5	603.137	0	0	0	0	0	0	25	25	25	12.5	87.5	36	US	Male	18	White	No	No	NA	NA
631c790a9061cd8137fd215b	z	98.75	98.75	93.75	100	100	100	100	100	497.5	554.5	550.5	494	532	532.9	0	0	0	0	0	0	25	25	25	25	100	26	US	Female	12	White	No	No	NA	NA
631db394e0e9e27b3d1dbcb7	slash	96.25	97.5	96.875	96.875	100	93.75	96.875	96.875	556.5	574	606.5	673.5	593	617.554	0	0	0	0	0	0	-25	12.5	-25	-12.5	-50	29	US	Male	14	White	No	No	NA	NA
631e3ba1714b8e7f8fe9338d	z	98.75	97.5	93.75	99.21875	96.875	100	100	100	498.5	527	493.5	517.5	504.5	680.577	0	0	0	0	0	0	-25	-25	-12.5	-12.5	-75	38	US	Male	12	White	No	No	NA	NA
631f626c1a2be3cc3d2069d8	slash	91.25	86.25	53.125	97.65625	96.875	100	93.75	100	411.5	419	476	416	416.5	771.047	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	34	US	Female	14	Black or African American	No	No	NA	NA
631fc3e54c3c0515402fdd17	z	95	95	87.5	96.875	96.875	100	96.875	93.75	658.5	788.5	647	737.5	712.5	650.746	0	0	0	0	0	0	25	25	25	12.5	87.5	18	US	Male	8	White	No	No	NA	NA
63211a687695b2182a38207f	z	96.25	92.5	87.5	96.09375	100	100	90.625	93.75	462	497.5	599.5	562.5	535	644.968	0	0	0	0	0	0	25	25	0	25	75	32	US	Male	21	White	No	No	NA	straightforward
63222da004d65dff83fd1de4	z	93.75	98.75	96.875	96.09375	96.875	96.875	96.875	93.75	846.5	876	867	869.5	866.5	1024.409	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	31	US	Male	16	White	Yes	No	NA	NA
63235c5bf70d8e4f79b205cd	slash	92.5	96.25	100	92.96875	100	96.875	81.25	93.75	474	541	657.5	523.5	528.5	642.32	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	24	US	Male	16	Asian	No	No	NA	NA
6323781f75962af097c34b5e	z	92.5	93.75	78.125	96.875	93.75	96.875	100	96.875	676	665.5	631	638	659.5	499.592	0	0	0	0	0	0	25	25	25	25	100	18	US	Male	12	Multiple	Yes	No	NA	NA
6323a90c380df6eb64255d6f	slash	88.75	93.75	71.875	96.09375	93.75	96.875	93.75	100	576	619.5	588.5	562.5	579.5	678.634	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	23	US	Male	12	White	No	No	NA	NA
632436c12617a96bb55a2ca8	z	83.75	81.25	37.5	93.75	96.875	90.625	100	87.5	612.5	595.5	649	660.5	631	641.587	0	0	0	0	0	0	25	12.5	25	25	87.5	29	US	Male	12	White	Yes	No	NA	NA
63287f5ea8e0224fe5713a99	z	91.25	91.25	78.125	94.53125	96.875	96.875	87.5	96.875	503	544.5	542.5	586.5	545	613.242	0	0	0	0	0	0	-25	-25	-25	-25	-100	36	US	Male	12	White	No	No	NA	NA
632f7d0761bce49001d13953	slash	73.75	75	12.5	89.84375	90.625	93.75	93.75	81.25	895.5	977.5	782	1003.5	931.5	1350.47	0	0	0	0	0	0	-25	-25	-25	-25	-100	39	US	Male	14	White	No	No	NA	NA
6330aa1c7f5f79e3707b7ea6	z	97.5	98.75	90.625	100	100	100	100	100	459.5	537	474.5	532	491	547.346	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	29	US	Male	16	White	No	No	NA	NA
6330e50102d0e9d363d139b2	slash	92.5	93.75	90.625	93.75	96.875	96.875	90.625	90.625	654	600.5	641.5	770.5	667	847.614	0	0	0	0	0	0	-25	12.5	12.5	0	0	30	US	Male	16	White	No	No	NA	My left hand felt more intuitive, although it may have been the fact that is was the second round and i had gotten use to the experiment by then. I am left handed for writing but say my right hand gets used for pretty much everything else.
6330f30b973410dadd20eb64	slash	100	98.75	100	99.21875	100	100	100	96.875	502	476.5	519	525.5	513	597.939	0	0	0	0	0	0	25	25	12.5	25	87.5	40	US	Female	12	Multiple	No	No	NA	NA
6333813956b0fd924b64a4d0	slash	97.5	98.75	90.625	100	100	100	100	100	850	855	879	868	864.5	602.227	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	14	White	No	No	NA	NA
6335d094ca5827c5d63b143f	z	91.25	80	90.625	84.375	87.5	78.125	87.5	84.375	510.5	693.5	734.5	565.5	621	664.01	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	40	US	Male	18	White	No	No	NA	NA
